Sample_No,Recipe_Version,Rev_No,Wafer_ID,Tool_ID,Chamber_ID,Site_ID,Zone,Radius_frac,Angle_deg,Top_CD_nm,Mid_CD_nm,Bottom_CD_nm,Depth_nm,Top_CD_Pass,Mid_CD_Pass,Bottom_CD_Pass,Depth_Pass,Defect_Count,Defect_Severity,Anomaly_Event
2636,Rev1,1,W091,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,71.54,70.73,67.83,450.1,True,True,True,True,0,0.0,
2637,Rev1,1,W091,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,75.62,73.06,67.63,469.1,False,False,True,False,1,3.8,polymer_residue
2638,Rev1,1,W091,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,73.94,70.32,68.02,459.0,True,True,True,False,1,4.85,polymer_residue
2639,Rev1,1,W091,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,74.56,73.19,72.17,451.8,True,False,False,True,1,5.0,
2640,Rev11,11,W092,PX-7500,CH-D,C1,Center,0.0,0.0,69.93,70.01,68.89,392.0,True,True,True,True,0,0.0,
2641,Rev11,11,W092,PX-7500,CH-D,MID-01,Mid,0.52,30.0,72.79,67.58,66.72,446.5,True,True,True,True,0,0.0,
2642,Rev11,11,W092,PX-7500,CH-D,MID-02,Mid,0.52,90.0,74.47,68.74,57.01,381.5,True,True,False,True,1,5.62,
2643,Rev11,11,W092,PX-7500,CH-D,MID-03,Mid,0.52,150.0,72.32,64.16,59.03,411.5,True,False,False,True,0,0.0,
2644,Rev11,11,W092,PX-7500,CH-D,MID-04,Mid,0.52,210.0,74.17,68.93,64.79,421.7,True,True,True,True,0,0.0,
2645,Rev11,11,W092,PX-7500,CH-D,MID-05,Mid,0.52,270.0,72.87,66.95,64.2,390.4,True,True,True,True,0,0.0,
2646,Rev11,11,W092,PX-7500,CH-D,MID-06,Mid,0.52,330.0,72.93,66.45,67.51,407.9,True,True,True,True,0,0.0,
2647,Rev11,11,W092,PX-7500,CH-D,EDG-01,Edge,0.84,0.0,71.39,71.95,68.38,414.1,True,True,True,True,0,0.0,
2648,Rev11,11,W092,PX-7500,CH-D,EDG-02,Edge,0.84,32.7,73.37,69.45,64.26,439.1,True,True,True,True,1,4.07,polymer_residue
2649,Rev11,11,W092,PX-7500,CH-D,EDG-03,Edge,0.84,65.5,75.83,65.37,68.0,439.9,False,False,True,True,1,3.58,polymer_residue
2650,Rev11,11,W092,PX-7500,CH-D,EDG-04,Edge,0.84,98.2,75.14,68.08,64.32,419.3,True,True,True,True,0,0.0,
2651,Rev11,11,W092,PX-7500,CH-D,EDG-05,Edge,0.84,130.9,72.79,68.95,66.06,433.8,True,True,True,True,2,8.99,polymer_residue
2652,Rev11,11,W092,PX-7500,CH-D,EDG-06,Edge,0.84,163.6,72.93,68.45,75.48,409.9,True,True,False,True,2,13.0,
2653,Rev11,11,W092,PX-7500,CH-D,EDG-07,Edge,0.84,196.4,73.77,68.85,75.51,437.8,True,True,False,True,0,0.0,
2654,Rev11,11,W092,PX-7500,CH-D,EDG-08,Edge,0.84,229.1,76.1,69.09,75.97,422.5,False,True,False,True,1,5.47,
2655,Rev11,11,W092,PX-7500,CH-D,EDG-09,Edge,0.84,261.8,76.24,68.06,68.78,439.2,False,True,True,True,0,0.0,
2656,Rev11,11,W092,PX-7500,CH-D,EDG-10,Edge,0.84,294.5,74.89,71.66,68.09,452.3,True,True,True,False,0,0.0,
2657,Rev11,11,W092,PX-7500,CH-D,EDG-11,Edge,0.84,327.3,73.29,67.02,63.33,414.0,True,True,True,True,0,0.0,
2658,Rev11,11,W092,PX-7500,CH-D,EXT-01,Extreme Edge,0.96,16.4,73.82,68.39,64.13,394.8,True,True,True,True,1,5.5,
2659,Rev11,11,W092,PX-7500,CH-D,EXT-02,Extreme Edge,0.96,49.1,75.54,70.7,76.65,405.6,False,True,False,True,0,0.0,
2660,Rev11,11,W092,PX-7500,CH-D,EXT-03,Extreme Edge,0.96,81.8,77.12,72.26,65.4,419.7,False,True,True,True,0,0.0,
2661,Rev11,11,W092,PX-7500,CH-D,EXT-04,Extreme Edge,0.96,114.5,76.6,69.12,72.05,421.0,False,True,False,True,0,0.0,
2662,Rev11,11,W092,PX-7500,CH-D,EXT-05,Extreme Edge,0.96,147.3,76.36,68.93,72.66,405.6,False,True,False,True,3,14.46,
2663,Rev11,11,W092,PX-7500,CH-D,EXT-06,Extreme Edge,0.96,180.0,75.19,70.96,66.19,441.7,True,True,True,True,0,0.0,
2664,Rev11,11,W092,PX-7500,CH-D,EXT-07,Extreme Edge,0.96,212.7,76.73,71.39,67.28,408.4,False,True,True,True,0,0.0,
2665,Rev11,11,W092,PX-7500,CH-D,EXT-08,Extreme Edge,0.96,245.5,71.98,69.91,70.26,426.9,True,True,True,True,0,0.0,
2666,Rev11,11,W092,PX-7500,CH-D,EXT-09,Extreme Edge,0.96,278.2,76.75,68.94,71.14,440.4,False,True,False,True,0,0.0,
2667,Rev11,11,W092,PX-7500,CH-D,EXT-10,Extreme Edge,0.96,310.9,74.43,67.04,68.29,411.0,True,True,True,True,3,7.78,
2668,Rev11,11,W092,PX-7500,CH-D,EXT-11,Extreme Edge,0.96,343.6,76.19,68.92,71.12,396.7,False,True,False,True,0,0.0,
2669,Base,0,W093,AE-3200,CH-A,C1,Center,0.0,0.0,70.61,71.35,63.31,390.5,True,True,True,True,1,3.13,esc_temp_drift
2670,Base,0,W093,AE-3200,CH-A,MID-01,Mid,0.52,30.0,72.56,73.17,67.31,424.6,True,False,True,True,0,0.0,
2671,Base,0,W093,AE-3200,CH-A,MID-02,Mid,0.52,90.0,71.04,73.26,69.02,401.3,True,False,True,True,0,0.0,
2672,Base,0,W093,AE-3200,CH-A,MID-03,Mid,0.52,150.0,74.12,69.5,65.39,393.1,True,True,True,True,0,0.0,
2673,Base,0,W093,AE-3200,CH-A,MID-04,Mid,0.52,210.0,74.91,72.51,70.5,370.0,True,True,True,False,0,0.0,
2674,Base,0,W093,AE-3200,CH-A,MID-05,Mid,0.52,270.0,71.76,72.02,65.29,402.0,True,True,True,True,0,0.0,
2675,Base,0,W093,AE-3200,CH-A,MID-06,Mid,0.52,330.0,71.64,74.71,65.18,415.7,True,False,True,True,0,0.0,
2676,Base,0,W093,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,73.23,75.84,64.85,443.6,True,False,True,True,1,6.24,polymer_residue
2677,Base,0,W093,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,73.74,73.56,68.36,409.6,True,False,True,True,0,0.0,
2678,Base,0,W093,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,73.78,73.56,71.94,433.8,True,False,False,True,0,0.0,
2679,Base,0,W093,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,74.38,74.91,70.03,399.4,True,False,True,True,0,0.0,
2680,Base,0,W093,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,73.23,74.42,68.16,431.8,True,False,True,True,0,0.0,
2681,Base,0,W093,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,74.43,75.21,75.44,410.0,True,False,False,True,1,5.66,polymer_residue
2682,Base,0,W093,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,74.84,72.83,69.86,403.0,True,False,True,True,1,3.0,polymer_residue
2683,Base,0,W093,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,71.48,73.06,69.33,413.3,True,False,True,True,0,0.0,
2684,Base,0,W093,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,75.1,72.18,68.44,396.0,True,True,True,True,1,3.49,polymer_residue
2685,Base,0,W093,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,72.74,73.06,69.27,414.7,True,False,True,True,0,0.0,
2686,Base,0,W093,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,70.51,73.8,71.26,468.2,True,False,False,False,0,0.0,
2687,Base,0,W093,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,75.17,72.9,75.28,409.4,True,False,False,True,2,9.73,polymer_residue
2688,Base,0,W093,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,74.78,75.81,65.21,416.0,True,False,True,True,0,0.0,
2689,Base,0,W093,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,72.25,74.04,69.9,428.2,True,False,True,True,0,0.0,
2690,Base,0,W093,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,73.66,75.52,73.82,432.6,True,False,False,True,2,8.6,polymer_residue
2691,Base,0,W093,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,73.33,74.8,70.08,404.9,True,False,True,True,1,6.28,
2692,Base,0,W093,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,75.08,75.68,74.29,393.1,True,False,False,True,1,5.37,pressure_spike
2693,Base,0,W093,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,73.6,75.88,70.78,431.0,True,False,False,True,0,0.0,
2694,Base,0,W093,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,72.71,74.04,67.4,410.0,True,False,True,True,0,0.0,
2695,Base,0,W093,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,73.35,76.78,66.52,441.0,True,False,True,True,1,6.0,pressure_spike
2696,Base,0,W093,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,73.3,75.76,67.35,408.7,True,False,True,True,0,0.0,
2697,Base,0,W093,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,76.13,74.43,73.37,420.3,False,False,False,True,1,6.36,arc_event
2698,Rev4,4,W094,AE-3200,CH-A,C1,Center,0.0,0.0,74.36,72.28,65.52,425.7,True,True,True,True,0,0.0,
2699,Rev4,4,W094,AE-3200,CH-A,MID-01,Mid,0.52,30.0,71.66,70.93,67.13,463.0,True,True,True,False,1,4.5,
2700,Rev4,4,W094,AE-3200,CH-A,MID-02,Mid,0.52,90.0,74.97,71.91,68.1,458.7,True,True,True,False,0,0.0,
2701,Rev4,4,W094,AE-3200,CH-A,MID-03,Mid,0.52,150.0,74.39,70.4,63.75,419.0,True,True,True,True,0,0.0,
2702,Rev4,4,W094,AE-3200,CH-A,MID-04,Mid,0.52,210.0,74.42,70.92,65.23,423.8,True,True,True,True,0,0.0,
2703,Rev4,4,W094,AE-3200,CH-A,MID-05,Mid,0.52,270.0,72.84,72.5,68.31,452.9,True,True,True,False,2,8.14,
2704,Rev4,4,W094,AE-3200,CH-A,MID-06,Mid,0.52,330.0,73.66,70.3,63.1,426.4,True,True,True,True,0,0.0,
2705,Rev4,4,W094,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,75.08,69.56,68.18,463.5,True,True,True,False,0,0.0,
2706,Rev4,4,W094,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,75.1,72.31,67.67,473.4,True,True,True,False,0,0.0,
2707,Rev4,4,W094,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,75.24,74.02,71.84,453.8,False,False,False,False,1,4.36,polymer_residue
2708,Rev4,4,W094,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,75.91,71.39,65.11,435.8,False,True,True,True,1,6.25,polymer_residue
2709,Rev4,4,W094,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,75.43,72.43,67.47,433.6,False,True,True,True,0,0.0,
2710,Rev4,4,W094,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,74.98,73.81,66.15,454.8,True,False,True,False,1,2.64,
2711,Rev4,4,W094,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,73.27,72.16,68.97,438.1,True,True,True,True,1,2.99,polymer_residue
2712,Rev4,4,W094,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,75.82,68.67,64.83,464.7,False,True,True,False,0,0.0,
2713,Rev4,4,W094,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,75.28,71.54,67.05,435.6,False,True,True,True,0,0.0,
2714,Rev4,4,W094,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,73.77,71.74,64.99,468.7,True,True,True,False,0,0.0,
2715,Rev4,4,W094,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,75.49,69.17,64.78,451.5,False,True,True,True,0,0.0,
2716,Rev4,4,W094,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,76.12,67.11,63.71,430.6,False,True,True,True,2,6.46,polymer_residue
2717,Rev4,4,W094,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,77.18,74.83,70.06,442.2,False,False,True,True,0,0.0,
2718,Rev4,4,W094,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,77.09,72.12,67.25,471.2,False,True,True,False,1,4.96,pressure_spike
2719,Rev4,4,W094,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,78.14,72.1,67.0,445.0,False,True,True,True,0,0.0,
2720,Rev4,4,W094,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,74.61,69.56,72.78,459.9,True,True,False,False,0,0.0,
2721,Rev4,4,W094,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,74.93,70.98,72.12,476.0,True,True,False,False,1,2.56,endpoint_late
2722,Rev4,4,W094,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,73.71,73.31,67.66,435.6,True,False,True,True,1,5.7,
2723,Rev4,4,W094,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,76.21,71.8,66.7,453.2,False,True,True,False,1,6.29,polymer_residue
2724,Rev4,4,W094,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,75.83,72.14,65.17,416.6,False,True,True,True,0,0.0,
2725,Rev4,4,W094,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,75.03,69.12,71.76,445.0,True,True,False,True,1,6.11,
2726,Rev4,4,W094,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,76.24,69.44,67.47,439.4,False,True,True,True,0,0.0,
2727,Rev1,1,W095,AE-3200,CH-B,C1,Center,0.0,0.0,73.15,66.41,64.39,434.2,True,True,True,True,0,0.0,
2728,Rev1,1,W095,AE-3200,CH-B,MID-01,Mid,0.52,30.0,72.54,69.91,65.98,396.4,True,True,True,True,1,4.75,
2729,Rev1,1,W095,AE-3200,CH-B,MID-02,Mid,0.52,90.0,72.6,65.13,69.51,459.0,True,False,True,False,1,2.11,
2730,Rev1,1,W095,AE-3200,CH-B,MID-03,Mid,0.52,150.0,73.5,69.03,68.61,431.9,True,True,True,True,0,0.0,
2731,Rev1,1,W095,AE-3200,CH-B,MID-04,Mid,0.52,210.0,73.99,69.17,65.1,473.9,True,True,True,False,0,0.0,
2732,Rev1,1,W095,AE-3200,CH-B,MID-05,Mid,0.52,270.0,73.0,67.49,68.27,426.7,True,True,True,True,1,5.34,polymer_residue
2733,Rev1,1,W095,AE-3200,CH-B,MID-06,Mid,0.52,330.0,72.34,69.39,64.65,393.9,True,True,True,True,0,0.0,
2734,Rev1,1,W095,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,73.78,70.34,66.06,429.9,True,True,True,True,1,6.46,arc_event
2735,Rev1,1,W095,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,74.3,68.42,66.86,435.1,True,True,True,True,1,3.11,
2736,Rev1,1,W095,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,72.8,72.06,70.74,435.3,True,True,False,True,0,0.0,
2737,Rev1,1,W095,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,74.06,70.13,68.35,414.1,True,True,True,True,1,6.2,endpoint_late
2738,Rev1,1,W095,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,74.48,70.91,69.57,444.9,True,True,True,True,1,2.2,polymer_residue
2739,Rev1,1,W095,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,74.1,71.35,70.4,435.2,True,True,True,True,0,0.0,
2740,Rev1,1,W095,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,72.79,71.17,69.74,470.4,True,True,True,False,0,0.0,
2741,Rev1,1,W095,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,76.03,72.13,67.88,450.4,False,True,True,True,1,2.91,pressure_spike
2742,Rev1,1,W095,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,75.5,72.03,67.7,444.5,False,True,True,True,2,7.89,esc_temp_drift
2743,Rev1,1,W095,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,73.16,67.06,66.87,440.1,True,True,True,True,1,5.08,
2744,Rev1,1,W095,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,74.45,70.33,67.1,474.9,True,True,True,False,0,0.0,
2745,Rev1,1,W095,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,76.53,70.46,65.14,415.2,False,True,True,True,0,0.0,
2746,Rev1,1,W095,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,76.8,73.02,66.28,455.2,False,False,True,False,1,4.91,polymer_residue
2747,Rev1,1,W095,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,72.11,73.77,66.8,441.2,True,False,True,True,0,0.0,
2748,Rev1,1,W095,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,73.86,69.03,69.75,455.6,True,True,True,False,2,9.45,polymer_residue
2749,Rev1,1,W095,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,74.21,68.37,72.64,442.5,True,True,False,True,0,0.0,
2750,Rev1,1,W095,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,76.11,72.59,71.08,446.4,False,True,False,True,0,0.0,
2751,Rev1,1,W095,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,76.54,70.82,71.47,455.8,False,True,False,False,2,10.16,polymer_residue
2752,Rev1,1,W095,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,74.19,71.76,69.38,449.8,True,True,True,True,2,5.15,arc_event
2753,Rev1,1,W095,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,75.62,73.12,69.03,463.0,False,False,True,False,0,0.0,
2754,Rev1,1,W095,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,75.27,69.03,72.03,420.5,False,True,False,True,0,0.0,
2755,Rev1,1,W095,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,74.7,70.31,66.48,457.4,True,True,True,False,1,2.83,
2756,Base,0,W096,AE-3200,CH-A,C1,Center,0.0,0.0,71.36,72.32,68.98,417.5,True,True,True,True,0,0.0,
2757,Base,0,W096,AE-3200,CH-A,MID-01,Mid,0.52,30.0,71.32,72.67,70.73,434.3,True,True,False,True,0,0.0,
2758,Base,0,W096,AE-3200,CH-A,MID-02,Mid,0.52,90.0,72.64,70.8,68.33,467.1,True,True,True,False,0,0.0,
2759,Base,0,W096,AE-3200,CH-A,MID-03,Mid,0.52,150.0,72.68,73.26,62.25,420.3,True,False,True,True,0,0.0,
2760,Base,0,W096,AE-3200,CH-A,MID-04,Mid,0.52,210.0,73.73,72.31,71.72,443.4,True,True,False,True,0,0.0,
2761,Base,0,W096,AE-3200,CH-A,MID-05,Mid,0.52,270.0,73.04,72.19,63.2,458.9,True,True,True,False,0,0.0,
2762,Base,0,W096,AE-3200,CH-A,MID-06,Mid,0.52,330.0,73.11,74.36,74.87,430.3,True,False,False,True,0,0.0,
2763,Base,0,W096,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,74.13,73.19,69.22,450.3,True,False,True,True,0,0.0,
2764,Base,0,W096,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,72.82,73.2,72.26,433.2,True,False,False,True,2,3.94,
2765,Base,0,W096,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,75.68,73.93,67.38,433.4,False,False,True,True,2,4.48,polymer_residue
2766,Base,0,W096,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,73.96,73.71,67.73,442.2,True,False,True,True,1,5.2,polymer_residue
2767,Base,0,W096,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,73.34,75.29,73.15,447.0,True,False,False,True,3,6.16,arc_event
2768,Base,0,W096,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,72.76,74.5,67.82,434.9,True,False,True,True,1,3.23,polymer_residue
2769,Base,0,W096,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,72.65,70.77,66.49,424.7,True,True,True,True,0,0.0,
2770,Base,0,W096,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,74.14,73.87,71.96,466.9,True,False,False,False,0,0.0,
2771,Base,0,W096,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,74.51,74.35,69.91,420.1,True,False,True,True,1,3.66,
2772,Base,0,W096,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,74.46,75.79,65.69,483.7,True,False,True,False,1,5.4,
2773,Base,0,W096,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,74.46,72.05,74.72,434.8,True,True,False,True,2,8.48,
2774,Base,0,W096,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,73.99,73.59,73.79,439.9,True,False,False,True,1,3.71,esc_temp_drift
2775,Base,0,W096,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,76.31,77.89,70.32,473.3,False,False,True,False,0,0.0,
2776,Base,0,W096,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,74.64,71.87,72.7,457.8,True,True,False,False,0,0.0,
2777,Base,0,W096,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,72.67,73.87,66.16,433.2,True,False,True,True,0,0.0,
2778,Base,0,W096,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,72.98,73.56,67.9,476.0,True,False,True,False,0,0.0,
2779,Base,0,W096,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,73.88,74.37,66.42,482.0,True,False,True,False,2,9.28,
2780,Base,0,W096,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,73.96,73.78,69.39,462.5,True,False,True,False,0,0.0,
2781,Base,0,W096,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,74.36,71.19,65.64,423.6,True,True,True,True,1,4.14,polymer_residue
2782,Base,0,W096,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,73.32,72.8,70.43,479.6,True,False,True,False,1,3.24,
2783,Base,0,W096,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,76.77,75.78,64.12,468.0,False,False,True,False,1,6.31,
2784,Base,0,W096,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,74.11,72.86,72.79,463.3,True,False,False,False,2,11.35,endpoint_late
2785,Rev4,4,W097,AE-3200,CH-A,C1,Center,0.0,0.0,74.17,66.96,67.24,456.5,True,True,True,False,2,6.8,endpoint_late
2786,Rev4,4,W097,AE-3200,CH-A,MID-01,Mid,0.52,30.0,73.07,69.04,71.51,402.4,True,True,False,True,0,0.0,
2787,Rev4,4,W097,AE-3200,CH-A,MID-02,Mid,0.52,90.0,72.48,68.92,66.53,420.7,True,True,True,True,0,0.0,
2788,Rev4,4,W097,AE-3200,CH-A,MID-03,Mid,0.52,150.0,72.41,69.96,72.08,439.4,True,True,False,True,0,0.0,
2789,Rev4,4,W097,AE-3200,CH-A,MID-04,Mid,0.52,210.0,73.6,70.23,70.63,450.0,True,True,False,True,0,0.0,
2790,Rev4,4,W097,AE-3200,CH-A,MID-05,Mid,0.52,270.0,72.05,67.94,66.88,434.5,True,True,True,True,0,0.0,
2791,Rev4,4,W097,AE-3200,CH-A,MID-06,Mid,0.52,330.0,73.0,73.17,73.79,467.9,True,False,False,False,1,2.06,
2792,Rev4,4,W097,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,74.54,73.28,71.21,411.2,True,False,False,True,1,4.24,arc_event
2793,Rev4,4,W097,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,73.35,69.47,74.09,456.6,True,True,False,False,1,5.64,esc_temp_drift
2794,Rev4,4,W097,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,74.89,69.81,69.09,436.8,True,True,True,True,0,0.0,
2795,Rev4,4,W097,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,73.24,72.09,75.78,467.7,True,True,False,False,1,4.97,
2796,Rev4,4,W097,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,76.85,69.47,73.36,434.8,False,True,False,True,0,0.0,
2797,Rev4,4,W097,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,74.0,71.33,73.89,466.6,True,True,False,False,1,4.95,esc_temp_drift
2798,Rev4,4,W097,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,75.75,71.57,72.98,473.1,False,True,False,False,1,6.34,
2799,Rev4,4,W097,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,72.4,71.18,68.09,473.3,True,True,True,False,1,1.96,polymer_residue
2800,Rev4,4,W097,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,74.02,71.94,65.87,437.8,True,True,True,True,1,6.15,
2801,Rev4,4,W097,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,73.34,69.83,72.77,447.0,True,True,False,True,0,0.0,
2802,Rev4,4,W097,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,74.41,69.46,75.18,437.4,True,True,False,True,1,5.32,
2803,Rev4,4,W097,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,75.39,69.18,70.55,487.7,False,True,True,False,1,2.64,polymer_residue
2804,Rev4,4,W097,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,73.54,73.38,73.57,506.2,True,False,False,False,2,4.38,
2805,Rev4,4,W097,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,78.69,70.89,72.48,420.6,False,True,False,True,4,7.66,polymer_residue
2806,Rev4,4,W097,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,75.14,72.37,69.06,443.4,True,True,True,True,0,0.0,
2807,Rev4,4,W097,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,73.93,69.95,74.73,413.9,True,True,False,True,0,0.0,
2808,Rev4,4,W097,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,73.36,69.7,69.79,460.9,True,True,True,False,0,0.0,
2809,Rev4,4,W097,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,75.51,71.65,70.23,440.4,False,True,True,True,1,4.59,
2810,Rev4,4,W097,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,76.08,71.9,72.93,480.2,False,True,False,False,1,3.75,polymer_residue
2811,Rev4,4,W097,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,73.38,70.86,71.82,474.1,True,True,False,False,1,2.75,
2812,Rev4,4,W097,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,73.77,71.38,67.81,431.5,True,True,True,True,0,0.0,
2813,Rev4,4,W097,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,73.08,72.9,64.88,451.8,True,False,True,True,0,0.0,
2814,Rev8,8,W098,AE-3200,CH-A,C1,Center,0.0,0.0,73.93,70.84,63.11,386.0,True,True,True,True,0,0.0,
2815,Rev8,8,W098,AE-3200,CH-A,MID-01,Mid,0.52,30.0,73.43,71.36,67.22,407.8,True,True,True,True,1,2.1,
2816,Rev8,8,W098,AE-3200,CH-A,MID-02,Mid,0.52,90.0,76.0,70.21,66.71,437.3,False,True,True,True,0,0.0,
2817,Rev8,8,W098,AE-3200,CH-A,MID-03,Mid,0.52,150.0,74.67,70.08,68.91,429.5,True,True,True,True,0,0.0,
2818,Rev8,8,W098,AE-3200,CH-A,MID-04,Mid,0.52,210.0,76.22,72.57,63.39,387.8,False,True,True,True,2,8.24,
2819,Rev8,8,W098,AE-3200,CH-A,MID-05,Mid,0.52,270.0,71.46,71.36,62.47,426.2,True,True,True,True,0,0.0,
