Sample_No,Recipe_Version,Rev_No,Wafer_ID,Tool_ID,Chamber_ID,Site_ID,Zone,Radius_frac,Angle_deg,Top_CD_nm,Mid_CD_nm,Bottom_CD_nm,Depth_nm,Top_CD_Pass,Mid_CD_Pass,Bottom_CD_Pass,Depth_Pass,Defect_Count,Defect_Severity,Anomaly_Event
3761,Base,0,W130,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,100.54,102.79,88.8,987.8,True,False,True,True,0,0.0,
3762,Base,0,W130,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,102.31,98.42,85.99,1072.2,False,False,True,True,1,2.35,polymer_residue
3763,Base,0,W130,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,98.27,96.78,80.65,1067.6,True,True,True,True,0,0.0,
3764,Base,0,W130,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,99.46,97.86,85.56,1053.6,True,False,True,True,0,0.0,
3765,Base,0,W130,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,99.58,99.73,92.85,1008.2,True,False,True,True,0,0.0,
3766,Base,0,W130,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,99.32,101.22,89.05,981.9,True,False,True,True,0,0.0,
3767,Base,0,W130,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,102.53,95.67,98.55,1062.2,False,True,False,True,2,4.42,
3768,Base,0,W130,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,99.34,101.95,90.69,1093.1,True,False,True,False,3,11.0,
3769,Base,0,W130,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,99.88,98.13,85.56,1067.7,True,False,True,True,1,4.88,
3770,Base,0,W130,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,99.72,101.02,87.01,1048.8,True,False,True,True,0,0.0,
3771,Rev5,5,W131,AE-3200,CH-B,C1,Center,0.0,0.0,94.56,89.73,81.04,933.9,True,True,True,True,0,0.0,
3772,Rev5,5,W131,AE-3200,CH-B,MID-01,Mid,0.52,30.0,96.27,91.93,88.57,933.1,True,True,True,True,0,0.0,
3773,Rev5,5,W131,AE-3200,CH-B,MID-02,Mid,0.52,90.0,94.86,89.35,85.14,942.0,True,True,True,True,0,0.0,
3774,Rev5,5,W131,AE-3200,CH-B,MID-03,Mid,0.52,150.0,101.22,88.85,89.0,917.9,False,True,True,True,0,0.0,
3775,Rev5,5,W131,AE-3200,CH-B,MID-04,Mid,0.52,210.0,98.3,92.0,87.66,1082.5,True,True,True,True,0,0.0,
3776,Rev5,5,W131,AE-3200,CH-B,MID-05,Mid,0.52,270.0,95.68,93.32,87.48,1017.5,True,True,True,True,0,0.0,
3777,Rev5,5,W131,AE-3200,CH-B,MID-06,Mid,0.52,330.0,98.87,91.31,92.17,996.8,True,True,True,True,0,0.0,
3778,Rev5,5,W131,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,92.93,91.65,87.08,968.3,True,True,True,True,0,0.0,
3779,Rev5,5,W131,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,99.33,94.25,97.15,1067.7,True,True,False,True,1,2.77,polymer_residue
3780,Rev5,5,W131,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,98.7,93.42,87.99,980.9,True,True,True,True,0,0.0,
3781,Rev5,5,W131,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,102.31,95.37,92.0,974.2,False,True,True,True,1,5.71,
3782,Rev5,5,W131,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,99.93,92.56,87.15,1013.1,True,True,True,True,1,3.84,polymer_residue
3783,Rev5,5,W131,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,97.02,90.99,85.91,889.3,True,True,True,True,2,11.15,
3784,Rev5,5,W131,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,100.1,91.72,81.73,994.4,True,True,True,True,1,4.03,pressure_spike
3785,Rev5,5,W131,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,100.54,93.66,84.33,1054.5,True,True,True,True,0,0.0,
3786,Rev5,5,W131,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,99.39,88.72,94.37,1009.9,True,True,True,True,0,0.0,
3787,Rev5,5,W131,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,100.73,96.13,86.72,1042.4,True,True,True,True,2,10.67,polymer_residue
3788,Rev5,5,W131,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,97.66,93.83,88.87,1024.2,True,True,True,True,0,0.0,
3789,Rev5,5,W131,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,102.02,94.01,93.0,989.8,False,True,True,True,1,2.43,pressure_spike
3790,Rev5,5,W131,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,99.72,94.88,91.28,1140.9,True,True,True,False,0,0.0,
3791,Rev5,5,W131,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,99.36,90.1,92.95,1031.3,True,True,True,True,0,0.0,
3792,Rev5,5,W131,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,100.48,93.04,92.42,1019.5,True,True,True,True,0,0.0,
3793,Rev5,5,W131,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,100.43,93.59,87.52,1025.8,True,True,True,True,0,0.0,
3794,Rev5,5,W131,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,100.76,93.31,92.7,890.4,True,True,True,True,0,0.0,
3795,Rev5,5,W131,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,97.4,90.99,80.04,1024.3,True,True,True,True,1,3.27,
3796,Rev5,5,W131,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,98.34,86.51,90.02,969.6,True,False,True,True,1,5.17,polymer_residue
3797,Rev5,5,W131,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,102.12,90.24,84.83,1025.6,False,True,True,True,0,0.0,
3798,Rev5,5,W131,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,96.38,94.3,86.79,919.6,True,True,True,True,2,7.48,
3799,Rev5,5,W131,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,100.13,88.48,87.22,902.4,True,True,True,True,0,0.0,
3800,Rev8,8,W132,AE-3200,CH-A,C1,Center,0.0,0.0,100.06,93.86,86.63,1124.1,True,True,True,False,1,4.95,
3801,Rev8,8,W132,AE-3200,CH-A,MID-01,Mid,0.52,30.0,102.9,92.12,83.3,1074.4,False,True,True,True,0,0.0,
3802,Rev8,8,W132,AE-3200,CH-A,MID-02,Mid,0.52,90.0,100.84,96.05,89.36,1017.3,False,True,True,True,0,0.0,
3803,Rev8,8,W132,AE-3200,CH-A,MID-03,Mid,0.52,150.0,97.48,99.37,86.32,1019.5,True,False,True,True,0,0.0,
3804,Rev8,8,W132,AE-3200,CH-A,MID-04,Mid,0.52,210.0,103.56,94.13,93.89,1096.0,False,True,True,False,0,0.0,
3805,Rev8,8,W132,AE-3200,CH-A,MID-05,Mid,0.52,270.0,101.73,94.59,98.63,1101.3,False,True,False,False,2,3.84,endpoint_late
3806,Rev8,8,W132,AE-3200,CH-A,MID-06,Mid,0.52,330.0,99.92,92.72,97.43,983.6,True,True,False,True,0,0.0,
3807,Rev8,8,W132,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,101.3,93.58,95.37,1091.7,False,True,False,False,0,0.0,
3808,Rev8,8,W132,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,100.91,92.34,91.96,1003.6,False,True,True,True,1,4.19,polymer_residue
3809,Rev8,8,W132,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,101.78,89.72,95.61,1150.5,False,True,False,False,2,4.18,
3810,Rev8,8,W132,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,101.1,98.11,94.62,1105.8,False,False,False,False,1,5.37,polymer_residue
3811,Rev8,8,W132,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,102.44,93.48,92.92,1116.7,False,True,True,False,0,0.0,
3812,Rev8,8,W132,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,104.9,96.13,95.05,948.5,False,True,False,True,1,5.62,polymer_residue
3813,Rev8,8,W132,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,101.97,97.32,96.77,1070.9,False,True,False,True,2,12.72,polymer_residue
3814,Rev8,8,W132,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,101.65,94.12,92.12,1052.9,False,True,True,True,0,0.0,
3815,Rev8,8,W132,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,100.81,93.83,94.38,1165.6,False,True,True,False,0,0.0,
3816,Rev8,8,W132,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,101.9,94.36,89.09,1163.1,False,True,True,False,1,4.67,arc_event
3817,Rev8,8,W132,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,98.81,96.22,95.64,1137.3,True,True,False,False,0,0.0,
3818,Rev8,8,W132,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,102.77,91.86,96.79,1142.9,False,True,False,False,3,8.51,
3819,Rev8,8,W132,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,103.13,97.45,97.29,1027.3,False,True,False,True,1,2.96,arc_event
3820,Rev8,8,W132,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,103.29,93.53,98.93,1120.2,False,True,False,False,0,0.0,
3821,Rev8,8,W132,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,103.2,94.22,94.93,1014.8,False,True,False,True,1,4.03,polymer_residue
3822,Rev8,8,W132,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,104.47,95.26,92.62,1144.4,False,True,True,False,0,0.0,
3823,Rev8,8,W132,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,100.5,96.67,95.29,1061.7,True,True,False,True,1,2.28,endpoint_late
3824,Rev8,8,W132,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,104.69,95.37,98.5,1125.8,False,True,False,False,0,0.0,
3825,Rev8,8,W132,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,103.59,98.85,93.98,1043.6,False,False,True,True,1,3.57,
3826,Rev8,8,W132,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,103.35,93.37,96.95,1055.1,False,True,False,True,0,0.0,
3827,Rev8,8,W132,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,104.21,97.48,89.46,987.4,False,True,True,True,0,0.0,
3828,Rev8,8,W132,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,105.86,95.83,93.1,1103.3,False,True,True,False,0,0.0,
3829,Rev11,11,W133,PX-7500,CH-D,C1,Center,0.0,0.0,93.41,92.81,101.15,1075.0,True,True,False,True,1,3.84,
3830,Rev11,11,W133,PX-7500,CH-D,MID-01,Mid,0.52,30.0,96.57,93.14,98.51,972.6,True,True,False,True,0,0.0,
3831,Rev11,11,W133,PX-7500,CH-D,MID-02,Mid,0.52,90.0,96.62,93.22,95.0,1131.6,True,True,False,False,1,5.32,
3832,Rev11,11,W133,PX-7500,CH-D,MID-03,Mid,0.52,150.0,100.52,95.46,93.86,928.3,True,True,True,True,0,0.0,
3833,Rev11,11,W133,PX-7500,CH-D,MID-04,Mid,0.52,210.0,100.84,89.67,98.09,1122.0,False,True,False,False,0,0.0,
3834,Rev11,11,W133,PX-7500,CH-D,MID-05,Mid,0.52,270.0,100.04,94.06,99.36,1123.4,True,True,False,False,0,0.0,
3835,Rev11,11,W133,PX-7500,CH-D,MID-06,Mid,0.52,330.0,98.7,93.93,91.32,1033.7,True,True,True,True,0,0.0,
3836,Rev11,11,W133,PX-7500,CH-D,EDG-01,Edge,0.84,0.0,101.42,92.56,97.42,1076.4,False,True,False,True,1,3.23,polymer_residue
3837,Rev11,11,W133,PX-7500,CH-D,EDG-02,Edge,0.84,32.7,98.93,95.95,98.87,1147.4,True,True,False,False,0,0.0,
3838,Rev11,11,W133,PX-7500,CH-D,EDG-03,Edge,0.84,65.5,102.59,96.7,102.81,1139.6,False,True,False,False,1,4.16,polymer_residue
3839,Rev11,11,W133,PX-7500,CH-D,EDG-04,Edge,0.84,98.2,101.4,97.63,100.98,1049.4,False,False,False,True,2,12.11,
3840,Rev11,11,W133,PX-7500,CH-D,EDG-05,Edge,0.84,130.9,100.43,95.58,98.74,1107.3,True,True,False,False,1,3.61,arc_event
3841,Rev11,11,W133,PX-7500,CH-D,EDG-06,Edge,0.84,163.6,98.39,94.95,102.03,1081.9,True,True,False,True,1,5.54,
3842,Rev11,11,W133,PX-7500,CH-D,EDG-07,Edge,0.84,196.4,100.1,91.39,93.44,1187.1,True,True,True,False,0,0.0,
3843,Rev11,11,W133,PX-7500,CH-D,EDG-08,Edge,0.84,229.1,100.58,97.66,96.76,1103.7,True,False,False,False,1,3.85,
3844,Rev11,11,W133,PX-7500,CH-D,EDG-09,Edge,0.84,261.8,99.43,99.33,95.96,1148.5,True,False,False,False,1,5.55,
3845,Rev11,11,W133,PX-7500,CH-D,EDG-10,Edge,0.84,294.5,102.23,95.62,94.58,1109.8,False,True,False,False,0,0.0,
3846,Rev11,11,W133,PX-7500,CH-D,EDG-11,Edge,0.84,327.3,99.28,91.28,99.48,1007.0,True,True,False,True,1,2.49,
3847,Rev11,11,W133,PX-7500,CH-D,EXT-01,Extreme Edge,0.96,16.4,101.86,96.2,99.18,1145.4,False,True,False,False,0,0.0,
3848,Rev11,11,W133,PX-7500,CH-D,EXT-02,Extreme Edge,0.96,49.1,96.2,93.74,99.36,1103.2,True,True,False,False,1,5.66,polymer_residue
3849,Rev11,11,W133,PX-7500,CH-D,EXT-03,Extreme Edge,0.96,81.8,101.79,94.48,94.41,985.3,False,True,True,True,0,0.0,
3850,Rev11,11,W133,PX-7500,CH-D,EXT-04,Extreme Edge,0.96,114.5,103.64,95.47,102.89,1045.3,False,True,False,True,3,13.04,esc_temp_drift
3851,Rev11,11,W133,PX-7500,CH-D,EXT-05,Extreme Edge,0.96,147.3,102.98,99.21,99.19,1037.2,False,False,False,True,2,12.9,pressure_spike
3852,Rev11,11,W133,PX-7500,CH-D,EXT-06,Extreme Edge,0.96,180.0,102.38,95.68,97.33,929.9,False,True,False,True,0,0.0,
3853,Rev11,11,W133,PX-7500,CH-D,EXT-07,Extreme Edge,0.96,212.7,100.1,96.8,98.27,1088.5,True,True,False,True,1,3.91,
3854,Rev11,11,W133,PX-7500,CH-D,EXT-08,Extreme Edge,0.96,245.5,101.68,93.95,101.1,1172.7,False,True,False,False,0,0.0,
3855,Rev11,11,W133,PX-7500,CH-D,EXT-09,Extreme Edge,0.96,278.2,98.36,96.29,94.95,1081.8,True,True,False,True,1,6.48,pressure_spike
3856,Rev11,11,W133,PX-7500,CH-D,EXT-10,Extreme Edge,0.96,310.9,102.09,98.48,95.44,1076.1,False,False,False,True,3,14.52,endpoint_late
3857,Rev11,11,W133,PX-7500,CH-D,EXT-11,Extreme Edge,0.96,343.6,103.08,101.3,97.7,1118.2,False,False,False,False,1,3.64,pressure_spike
3858,Rev9,9,W134,AE-3200,CH-B,C1,Center,0.0,0.0,96.54,94.2,91.1,1024.1,True,True,True,True,1,4.73,esc_temp_drift
3859,Rev9,9,W134,AE-3200,CH-B,MID-01,Mid,0.52,30.0,99.0,86.43,86.2,1041.4,True,False,True,True,0,0.0,
3860,Rev9,9,W134,AE-3200,CH-B,MID-02,Mid,0.52,90.0,95.0,89.81,90.62,1064.7,True,True,True,True,0,0.0,
3861,Rev9,9,W134,AE-3200,CH-B,MID-03,Mid,0.52,150.0,97.2,91.25,93.66,996.0,True,True,True,True,0,0.0,
3862,Rev9,9,W134,AE-3200,CH-B,MID-04,Mid,0.52,210.0,98.28,89.07,84.92,1019.8,True,True,True,True,0,0.0,
3863,Rev9,9,W134,AE-3200,CH-B,MID-05,Mid,0.52,270.0,92.01,91.62,98.74,1136.0,True,True,False,False,0,0.0,
3864,Rev9,9,W134,AE-3200,CH-B,MID-06,Mid,0.52,330.0,93.56,89.07,99.06,1040.2,True,True,False,True,1,3.89,endpoint_late
3865,Rev9,9,W134,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,96.87,92.82,91.74,1015.2,True,True,True,True,1,6.17,arc_event
3866,Rev9,9,W134,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,93.84,90.18,103.26,998.9,True,True,False,True,0,0.0,
3867,Rev9,9,W134,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,96.27,94.96,95.53,1003.4,True,True,False,True,1,5.02,
3868,Rev9,9,W134,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,97.08,90.68,95.17,996.2,True,True,False,True,0,0.0,
3869,Rev9,9,W134,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,97.21,92.04,99.13,1053.9,True,True,False,True,1,4.91,
3870,Rev9,9,W134,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,95.26,94.98,89.15,1123.6,True,True,True,False,0,0.0,
3871,Rev9,9,W134,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,99.1,93.61,95.96,1107.7,True,True,False,False,1,2.27,pressure_spike
3872,Rev9,9,W134,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,96.15,94.57,94.27,1055.7,True,True,True,True,0,0.0,
3873,Rev9,9,W134,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,98.8,92.72,90.15,1091.0,True,True,True,False,0,0.0,
3874,Rev9,9,W134,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,99.98,90.53,97.87,1089.1,True,True,False,True,0,0.0,
3875,Rev9,9,W134,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,98.06,88.77,100.35,1033.4,True,True,False,True,1,4.59,
3876,Rev9,9,W134,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,96.76,90.32,91.06,1157.5,True,True,True,False,0,0.0,
3877,Rev9,9,W134,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,96.08,92.28,98.19,985.8,True,True,False,True,2,4.26,polymer_residue
3878,Rev9,9,W134,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,96.8,91.78,98.83,1032.9,True,True,False,True,1,4.91,
3879,Rev9,9,W134,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,98.21,87.22,92.71,1039.0,True,True,True,True,1,4.39,
3880,Rev9,9,W134,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,96.57,93.05,101.34,1028.6,True,True,False,True,0,0.0,
3881,Rev9,9,W134,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,94.51,90.78,97.55,1076.2,True,True,False,True,0,0.0,
3882,Rev9,9,W134,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,94.56,95.76,101.79,1068.6,True,True,False,True,2,11.37,polymer_residue
3883,Rev9,9,W134,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,95.1,94.5,97.97,1024.0,True,True,False,True,1,6.33,
3884,Rev9,9,W134,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,102.1,93.41,94.41,1133.2,False,True,True,False,0,0.0,
3885,Rev9,9,W134,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,101.46,96.92,95.16,1021.7,False,True,False,True,2,7.48,esc_temp_drift
3886,Rev9,9,W134,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,98.82,89.33,102.49,1100.4,True,True,False,False,0,0.0,
3887,Rev7,7,W135,PX-7500,CH-D,C1,Center,0.0,0.0,98.93,96.4,85.02,1033.9,True,True,True,True,1,2.21,
3888,Rev7,7,W135,PX-7500,CH-D,MID-01,Mid,0.52,30.0,98.24,93.97,80.51,1012.2,True,True,True,True,0,0.0,
3889,Rev7,7,W135,PX-7500,CH-D,MID-02,Mid,0.52,90.0,100.69,95.54,87.73,1029.8,True,True,True,True,0,0.0,
3890,Rev7,7,W135,PX-7500,CH-D,MID-03,Mid,0.52,150.0,97.29,91.21,88.35,1007.5,True,True,True,True,0,0.0,
3891,Rev7,7,W135,PX-7500,CH-D,MID-04,Mid,0.52,210.0,99.42,93.04,89.17,999.8,True,True,True,True,1,4.24,polymer_residue
3892,Rev7,7,W135,PX-7500,CH-D,MID-05,Mid,0.52,270.0,102.01,97.05,90.1,958.6,False,True,True,True,0,0.0,
3893,Rev7,7,W135,PX-7500,CH-D,MID-06,Mid,0.52,330.0,101.34,89.46,93.42,965.8,False,True,True,True,0,0.0,
3894,Rev7,7,W135,PX-7500,CH-D,EDG-01,Edge,0.84,0.0,103.14,94.44,79.95,1086.6,False,True,True,True,0,0.0,
3895,Rev7,7,W135,PX-7500,CH-D,EDG-02,Edge,0.84,32.7,103.52,97.73,93.07,1017.0,False,False,True,True,0,0.0,
3896,Rev7,7,W135,PX-7500,CH-D,EDG-03,Edge,0.84,65.5,102.09,99.71,88.29,1044.4,False,False,True,True,0,0.0,
3897,Rev7,7,W135,PX-7500,CH-D,EDG-04,Edge,0.84,98.2,101.15,94.28,84.21,1016.3,False,True,True,True,0,0.0,
3898,Rev7,7,W135,PX-7500,CH-D,EDG-05,Edge,0.84,130.9,103.13,96.27,90.51,978.9,False,True,True,True,0,0.0,
3899,Rev7,7,W135,PX-7500,CH-D,EDG-06,Edge,0.84,163.6,102.18,96.94,92.65,1012.5,False,True,True,True,0,0.0,
3900,Rev7,7,W135,PX-7500,CH-D,EDG-07,Edge,0.84,196.4,102.63,96.64,83.43,1015.0,False,True,True,True,0,0.0,
3901,Rev7,7,W135,PX-7500,CH-D,EDG-08,Edge,0.84,229.1,102.48,99.27,94.75,936.5,False,False,False,True,3,14.6,esc_temp_drift
3902,Rev7,7,W135,PX-7500,CH-D,EDG-09,Edge,0.84,261.8,102.16,96.3,87.45,1015.1,False,True,True,True,1,6.4,polymer_residue
3903,Rev7,7,W135,PX-7500,CH-D,EDG-10,Edge,0.84,294.5,101.37,96.75,88.73,967.3,False,True,True,True,1,3.43,
3904,Rev7,7,W135,PX-7500,CH-D,EDG-11,Edge,0.84,327.3,101.55,96.5,89.27,1116.3,False,True,True,False,0,0.0,
3905,Rev7,7,W135,PX-7500,CH-D,EXT-01,Extreme Edge,0.96,16.4,104.32,97.56,93.91,1093.2,False,True,True,False,1,3.32,
3906,Rev7,7,W135,PX-7500,CH-D,EXT-02,Extreme Edge,0.96,49.1,102.93,95.69,92.95,1019.9,False,True,True,True,0,0.0,
3907,Rev7,7,W135,PX-7500,CH-D,EXT-03,Extreme Edge,0.96,81.8,100.82,96.86,90.96,1103.0,False,True,True,False,0,0.0,
3908,Rev7,7,W135,PX-7500,CH-D,EXT-04,Extreme Edge,0.96,114.5,101.91,96.98,92.05,1058.8,False,True,True,True,0,0.0,
3909,Rev7,7,W135,PX-7500,CH-D,EXT-05,Extreme Edge,0.96,147.3,103.17,93.59,89.56,1084.3,False,True,True,True,0,0.0,
3910,Rev7,7,W135,PX-7500,CH-D,EXT-06,Extreme Edge,0.96,180.0,101.66,94.09,83.89,1084.7,False,True,True,True,0,0.0,
3911,Rev7,7,W135,PX-7500,CH-D,EXT-07,Extreme Edge,0.96,212.7,104.52,102.14,89.15,1079.6,False,False,True,True,1,6.17,polymer_residue
3912,Rev7,7,W135,PX-7500,CH-D,EXT-08,Extreme Edge,0.96,245.5,98.18,95.59,93.01,986.0,True,True,True,True,0,0.0,
3913,Rev7,7,W135,PX-7500,CH-D,EXT-09,Extreme Edge,0.96,278.2,104.91,94.01,88.94,1096.8,False,True,True,False,1,3.49,
3914,Rev7,7,W135,PX-7500,CH-D,EXT-10,Extreme Edge,0.96,310.9,103.5,100.83,87.84,1001.3,False,False,True,True,0,0.0,
3915,Rev7,7,W135,PX-7500,CH-D,EXT-11,Extreme Edge,0.96,343.6,105.02,99.8,90.72,946.2,False,False,True,True,0,0.0,
3916,Rev6,6,W136,PX-7500,CH-C,C1,Center,0.0,0.0,97.52,98.54,84.6,887.3,True,False,True,True,2,12.36,polymer_residue
3917,Rev6,6,W136,PX-7500,CH-C,MID-01,Mid,0.52,30.0,99.13,95.81,90.51,967.9,True,True,True,True,0,0.0,
3918,Rev6,6,W136,PX-7500,CH-C,MID-02,Mid,0.52,90.0,100.41,100.48,94.82,1083.1,True,False,False,True,1,5.66,
3919,Rev6,6,W136,PX-7500,CH-C,MID-03,Mid,0.52,150.0,95.93,96.24,83.8,1082.3,True,True,True,True,0,0.0,
3920,Rev6,6,W136,PX-7500,CH-C,MID-04,Mid,0.52,210.0,95.82,95.86,88.31,1076.3,True,True,True,True,1,5.2,polymer_residue
3921,Rev6,6,W136,PX-7500,CH-C,MID-05,Mid,0.52,270.0,100.74,95.88,84.41,1061.7,True,True,True,True,0,0.0,
3922,Rev6,6,W136,PX-7500,CH-C,MID-06,Mid,0.52,330.0,101.03,95.08,77.88,1038.0,False,True,False,True,0,0.0,
3923,Rev6,6,W136,PX-7500,CH-C,EDG-01,Edge,0.84,0.0,99.9,92.11,90.11,1015.3,True,True,True,True,2,4.29,
3924,Rev6,6,W136,PX-7500,CH-C,EDG-02,Edge,0.84,32.7,100.86,96.89,96.25,1138.9,False,True,False,False,2,8.12,polymer_residue
3925,Rev6,6,W136,PX-7500,CH-C,EDG-03,Edge,0.84,65.5,99.73,94.67,85.94,1059.1,True,True,True,True,0,0.0,
3926,Rev6,6,W136,PX-7500,CH-C,EDG-04,Edge,0.84,98.2,102.14,97.8,92.68,973.9,False,False,True,True,0,0.0,
3927,Rev6,6,W136,PX-7500,CH-C,EDG-05,Edge,0.84,130.9,98.58,97.1,83.73,1123.2,True,True,True,False,2,10.52,esc_temp_drift
3928,Rev6,6,W136,PX-7500,CH-C,EDG-06,Edge,0.84,163.6,102.4,95.42,93.42,981.5,False,True,True,True,1,5.46,
3929,Rev6,6,W136,PX-7500,CH-C,EDG-07,Edge,0.84,196.4,98.92,92.06,93.54,1042.9,True,True,True,True,0,0.0,
3930,Rev6,6,W136,PX-7500,CH-C,EDG-08,Edge,0.84,229.1,101.08,93.94,86.87,1152.5,False,True,True,False,1,5.3,
3931,Rev6,6,W136,PX-7500,CH-C,EDG-09,Edge,0.84,261.8,100.53,97.53,84.42,1007.4,True,True,True,True,0,0.0,
3932,Rev6,6,W136,PX-7500,CH-C,EDG-10,Edge,0.84,294.5,99.65,95.68,90.29,1098.0,True,True,True,False,0,0.0,
3933,Rev6,6,W136,PX-7500,CH-C,EDG-11,Edge,0.84,327.3,101.1,93.06,86.56,983.0,False,True,True,True,0,0.0,
3934,Rev6,6,W136,PX-7500,CH-C,EXT-01,Extreme Edge,0.96,16.4,103.23,100.07,87.54,966.4,False,False,True,True,1,5.05,esc_temp_drift
3935,Rev6,6,W136,PX-7500,CH-C,EXT-02,Extreme Edge,0.96,49.1,104.04,102.83,83.77,1115.5,False,False,True,False,3,11.01,
3936,Rev6,6,W136,PX-7500,CH-C,EXT-03,Extreme Edge,0.96,81.8,100.84,95.33,89.1,1092.0,False,True,True,False,0,0.0,
3937,Rev6,6,W136,PX-7500,CH-C,EXT-04,Extreme Edge,0.96,114.5,99.07,95.8,97.91,1004.1,True,True,False,True,1,1.96,
3938,Rev6,6,W136,PX-7500,CH-C,EXT-05,Extreme Edge,0.96,147.3,102.09,95.55,83.15,1097.2,False,True,True,False,0,0.0,
3939,Rev6,6,W136,PX-7500,CH-C,EXT-06,Extreme Edge,0.96,180.0,103.76,93.55,88.38,1033.9,False,True,True,True,1,4.15,pressure_spike
3940,Rev6,6,W136,PX-7500,CH-C,EXT-07,Extreme Edge,0.96,212.7,100.08,100.1,90.84,981.7,True,False,True,True,0,0.0,
3941,Rev6,6,W136,PX-7500,CH-C,EXT-08,Extreme Edge,0.96,245.5,101.51,99.36,87.88,1076.6,False,False,True,True,2,5.55,polymer_residue
